BARRIDO_SIMULATED_ANNEALING
runs,F-Measure
123,0.7707018311914166
124,0.7707018311914166
125,0.7707018311914166
126,0.7707018311914166
127,0.7707018311914166
128,0.7707018311914166
129,0.7707018311914166
130,0.7707018311914166
131,0.7707018311914166
132,0.7707018311914166
133,0.7707018311914166
134,0.7707018311914166
135,0.7707018311914166
136,0.7707018311914166
137,0.7707018311914166
138,0.7707018311914166
139,0.7707018311914166
140,0.7707018311914166
141,0.7707018311914166
142,0.7707018311914166
143,0.7707018311914166
144,0.7707018311914166
145,0.7707018311914166
146,0.7707018311914166
147,0.7707018311914166
148,0.7707018311914166
149,0.7707018311914166
150,0.7707018311914166
151,0.7707018311914166
152,0.7707018311914166
153,0.7707018311914166
154,0.7707018311914166
155,0.7707018311914166
156,0.7707018311914166
157,0.7707018311914166
158,0.7707018311914166
159,0.7707018311914166
160,0.7707018311914166
161,0.7707018311914166
162,0.7707018311914166
163,0.7707018311914166
164,0.7707018311914166
165,0.7707018311914166
166,0.7707018311914166
167,0.7707018311914166
168,0.7707018311914166
169,0.7707018311914166
170,0.7707018311914166
171,0.7707018311914166
172,0.7707018311914166
173,0.7707018311914166
174,0.7707018311914166
175,0.7707018311914166
176,0.7707018311914166
177,0.7707018311914166
178,0.7707018311914166
179,0.7707018311914166
180,0.7707018311914166
181,0.7707018311914166
182,0.7707018311914166
183,0.7707018311914166
184,0.7707018311914166
185,0.7707018311914166
186,0.7707018311914166
187,0.7707018311914166
188,0.7707018311914166
189,0.7707018311914166
190,0.7707018311914166
191,0.7707018311914166
192,0.7707018311914166
193,0.7707018311914166
194,0.7707018311914166
195,0.7707018311914166
196,0.7707018311914166
197,0.7707018311914166
198,0.7707018311914166
199,0.7707018311914166
200,0.7707018311914166
201,0.7707018311914166
202,0.7707018311914166
203,0.7707018311914166
204,0.7707018311914166
205,0.7707018311914166
206,0.7707018311914166
207,0.7707018311914166
208,0.7707018311914166
209,0.7707018311914166
210,0.7707018311914166
211,0.7707018311914166
212,0.7707018311914166
213,0.7707018311914166
214,0.7707018311914166
215,0.7707018311914166
216,0.7707018311914166
217,0.7707018311914166
218,0.7707018311914166
219,0.7707018311914166
220,0.7707018311914166
221,0.7707018311914166
222,0.7707018311914166
223,0.7707018311914166
224,0.7707018311914166
225,0.7707018311914166
226,0.7707018311914166
227,0.7707018311914166
228,0.7707018311914166
229,0.7707018311914166
230,0.7707018311914166
231,0.7707018311914166
232,0.7707018311914166
233,0.7707018311914166
234,0.7707018311914166
235,0.7707018311914166
236,0.7707018311914166
237,0.7707018311914166
238,0.7707018311914166
239,0.7707018311914166
240,0.7707018311914166
241,0.7707018311914166
242,0.7707018311914166
243,0.7707018311914166
244,0.7707018311914166
245,0.7707018311914166
246,0.7707018311914166
247,0.7707018311914166
248,0.7707018311914166
249,0.7707018311914166
250,0.7707018311914166
251,0.7707018311914166
252,0.7707018311914166
253,0.7707018311914166
254,0.7707018311914166
255,0.7707018311914166
256,0.7707018311914166
257,0.7707018311914166
258,0.7707018311914166
259,0.7707018311914166
260,0.7707018311914166
261,0.7707018311914166
262,0.7707018311914166
263,0.7707018311914166
264,0.7707018311914166
265,0.7707018311914166
266,0.7707018311914166
267,0.7707018311914166
268,0.7707018311914166
269,0.7707018311914166
270,0.7707018311914166
271,0.7707018311914166
272,0.7707018311914166
273,0.7707018311914166
274,0.7707018311914166
275,0.7707018311914166
276,0.7707018311914166
277,0.7707018311914166
278,0.7707018311914166
279,0.7707018311914166
280,0.7707018311914166
281,0.7707018311914166
282,0.7707018311914166
283,0.7707018311914166
284,0.7707018311914166
285,0.7707018311914166
286,0.7707018311914166
287,0.7707018311914166
288,0.7707018311914166
289,0.7707018311914166
290,0.7707018311914166
291,0.7707018311914166
292,0.7707018311914166
293,0.7707018311914166
294,0.7707018311914166
295,0.7707018311914166
296,0.7707018311914166
297,0.7707018311914166
298,0.7707018311914166
299,0.7707018311914166
300,0.7707018311914166
301,0.7707018311914166
302,0.7707018311914166
303,0.7707018311914166
304,0.7707018311914166
305,0.7707018311914166
306,0.7707018311914166
307,0.7707018311914166
308,0.7707018311914166
309,0.7707018311914166
310,0.7707018311914166
311,0.7707018311914166
312,0.7707018311914166
313,0.7707018311914166
314,0.7707018311914166
315,0.7707018311914166
316,0.7707018311914166
317,0.7707018311914166
318,0.7707018311914166
319,0.7707018311914166
320,0.7707018311914166
321,0.7707018311914166
322,0.7707018311914166
323,0.7707018311914166
324,0.7707018311914166
325,0.7707018311914166
326,0.7707018311914166
327,0.7707018311914166
328,0.7707018311914166
329,0.7707018311914166
330,0.7707018311914166
331,0.7707018311914166
332,0.7707018311914166
333,0.7707018311914166
334,0.7707018311914166
335,0.7707018311914166
336,0.7707018311914166
337,0.7707018311914166
338,0.7707018311914166
339,0.7707018311914166
340,0.7707018311914166
341,0.7707018311914166
342,0.7707018311914166
343,0.7707018311914166
344,0.7707018311914166
345,0.7707018311914166
346,0.7707018311914166
347,0.7707018311914166
348,0.7707018311914166
349,0.7707018311914166
350,0.7707018311914166
351,0.7707018311914166
352,0.7707018311914166
353,0.7707018311914166
354,0.7707018311914166
355,0.7707018311914166
356,0.7707018311914166
357,0.7707018311914166
358,0.7707018311914166
359,0.7707018311914166
360,0.7707018311914166
361,0.7707018311914166
362,0.7707018311914166
363,0.7707018311914166
364,0.7707018311914166
365,0.7707018311914166
366,0.7707018311914166
367,0.7707018311914166
368,0.7707018311914166
369,0.7707018311914166
370,0.7707018311914166
371,0.7707018311914166
372,0.7707018311914166
373,0.7707018311914166
374,0.7707018311914166
375,0.7707018311914166
376,0.7707018311914166
377,0.7707018311914166
378,0.7707018311914166
379,0.7707018311914166
380,0.7707018311914166
381,0.7707018311914166
382,0.7707018311914166
383,0.7707018311914166
384,0.7707018311914166
385,0.7707018311914166
386,0.7707018311914166
387,0.7707018311914166
388,0.7707018311914166
389,0.7707018311914166
390,0.7707018311914166
391,0.7707018311914166
392,0.7707018311914166
393,0.7707018311914166
394,0.7707018311914166
395,0.7707018311914166
396,0.7707018311914166
397,0.7707018311914166
398,0.7707018311914166
399,0.7707018311914166
400,0.7707018311914166
401,0.7707018311914166
402,0.7707018311914166
403,0.7707018311914166
404,0.7707018311914166
405,0.7707018311914166
406,0.7707018311914166
407,0.7707018311914166
408,0.7707018311914166
409,0.7707018311914166
410,0.7707018311914166
411,0.7707018311914166
412,0.7707018311914166
413,0.7707018311914166
414,0.7707018311914166
415,0.7707018311914166
416,0.7707018311914166
417,0.7707018311914166
418,0.7707018311914166
419,0.7707018311914166
420,0.7707018311914166
421,0.7707018311914166
422,0.7707018311914166
423,0.7707018311914166
424,0.7707018311914166
425,0.7707018311914166
426,0.7707018311914166
427,0.7707018311914166
428,0.7707018311914166
429,0.7707018311914166
430,0.7707018311914166
431,0.7707018311914166
432,0.7707018311914166
433,0.7707018311914166
434,0.7707018311914166
435,0.7707018311914166
436,0.7707018311914166
437,0.7707018311914166
438,0.7707018311914166
439,0.7707018311914166
440,0.7707018311914166
441,0.7707018311914166
442,0.7707018311914166
443,0.7707018311914166
444,0.7707018311914166
445,0.7707018311914166
446,0.7707018311914166
447,0.7707018311914166
448,0.7707018311914166
449,0.7707018311914166
450,0.7707018311914166
451,0.7707018311914166
452,0.7707018311914166
453,0.7707018311914166
454,0.7707018311914166
455,0.7707018311914166
456,0.7707018311914166
457,0.7707018311914166
458,0.7707018311914166
459,0.7707018311914166
460,0.7707018311914166
461,0.7707018311914166
462,0.7707018311914166
463,0.7707018311914166
464,0.7707018311914166
465,0.7707018311914166
466,0.7707018311914166
467,0.7707018311914166
468,0.7707018311914166
469,0.7707018311914166
470,0.7707018311914166
471,0.7707018311914166
472,0.7707018311914166
473,0.7707018311914166
474,0.7707018311914166
475,0.7707018311914166
476,0.7707018311914166
477,0.7707018311914166
478,0.7707018311914166
479,0.7707018311914166
480,0.7707018311914166
481,0.7707018311914166
482,0.7707018311914166
483,0.7707018311914166
484,0.7707018311914166
485,0.7707018311914166
486,0.7707018311914166
487,0.7707018311914166
488,0.7707018311914166
489,0.7707018311914166
490,0.7707018311914166
491,0.7707018311914166
492,0.7707018311914166
493,0.7707018311914166
494,0.7707018311914166
495,0.7707018311914166
496,0.7707018311914166
497,0.7707018311914166
498,0.7707018311914166
499,0.7707018311914166
500,0.7707018311914166
501,0.7707018311914166
502,0.7707018311914166
503,0.7707018311914166
504,0.7707018311914166
505,0.7707018311914166
506,0.7707018311914166
507,0.7707018311914166
508,0.7707018311914166
509,0.7707018311914166
510,0.7707018311914166
511,0.7707018311914166
512,0.7707018311914166
513,0.7707018311914166
514,0.7707018311914166
515,0.7707018311914166
516,0.7707018311914166
517,0.7707018311914166
518,0.7707018311914166
519,0.7707018311914166
520,0.7707018311914166
521,0.7707018311914166
522,0.7707018311914166
523,0.7707018311914166
524,0.7707018311914166
525,0.7707018311914166
526,0.7707018311914166
527,0.7707018311914166
528,0.7707018311914166
529,0.7707018311914166
530,0.7707018311914166
531,0.7707018311914166
532,0.7707018311914166
533,0.7707018311914166
534,0.7707018311914166
535,0.7707018311914166
536,0.7707018311914166
537,0.7707018311914166
538,0.7707018311914166
539,0.7707018311914166
540,0.7707018311914166
541,0.7707018311914166
542,0.7707018311914166
543,0.7707018311914166
544,0.7707018311914166
545,0.7707018311914166
546,0.7707018311914166
547,0.7707018311914166
548,0.7707018311914166
549,0.7707018311914166
550,0.7707018311914166
551,0.7707018311914166
552,0.7707018311914166
553,0.7707018311914166
554,0.7707018311914166
555,0.7707018311914166
556,0.7707018311914166
557,0.7707018311914166
558,0.7707018311914166
559,0.7707018311914166
560,0.7707018311914166
561,0.7707018311914166
562,0.7707018311914166
563,0.7707018311914166
564,0.7707018311914166
565,0.7707018311914166
566,0.7707018311914166
567,0.7707018311914166
568,0.7707018311914166
569,0.7707018311914166
570,0.7707018311914166
571,0.7707018311914166
572,0.7707018311914166
573,0.7707018311914166
574,0.7707018311914166
575,0.7707018311914166
576,0.7707018311914166
577,0.7707018311914166
578,0.7707018311914166
579,0.7707018311914166
580,0.7707018311914166
581,0.7707018311914166
582,0.7707018311914166
583,0.7707018311914166
584,0.7707018311914166
585,0.7707018311914166
586,0.7707018311914166
587,0.7707018311914166
588,0.7707018311914166
589,0.7707018311914166
590,0.7707018311914166
591,0.7707018311914166
592,0.7707018311914166
593,0.7707018311914166
594,0.7707018311914166
595,0.7707018311914166
596,0.7707018311914166
597,0.7707018311914166
598,0.7707018311914166
599,0.7707018311914166
600,0.7707018311914166
601,0.7707018311914166
602,0.7707018311914166
603,0.7707018311914166
604,0.7707018311914166
605,0.7707018311914166
606,0.7707018311914166
607,0.7707018311914166
608,0.7707018311914166
609,0.7707018311914166
610,0.7707018311914166
611,0.7707018311914166
612,0.7707018311914166
613,0.7707018311914166
614,0.7707018311914166
615,0.7707018311914166
616,0.7707018311914166
617,0.7707018311914166
618,0.7707018311914166
619,0.7707018311914166
620,0.7707018311914166
621,0.7707018311914166
622,0.7707018311914166
623,0.7707018311914166
624,0.7707018311914166
625,0.7707018311914166
626,0.7707018311914166
627,0.7707018311914166
628,0.7707018311914166
629,0.7707018311914166
630,0.7707018311914166
631,0.7707018311914166
632,0.7707018311914166
633,0.7707018311914166
634,0.7707018311914166
635,0.7707018311914166
636,0.7707018311914166
637,0.7707018311914166
638,0.7707018311914166
639,0.7707018311914166
640,0.7707018311914166
641,0.7707018311914166
642,0.7707018311914166
643,0.7707018311914166
644,0.7707018311914166
645,0.7707018311914166
646,0.7707018311914166
647,0.7707018311914166
648,0.7707018311914166
649,0.7707018311914166
650,0.7707018311914166
651,0.7707018311914166
652,0.7707018311914166
653,0.7707018311914166
654,0.7707018311914166
655,0.7707018311914166
656,0.7707018311914166
657,0.7707018311914166
658,0.7707018311914166
659,0.7707018311914166
660,0.7707018311914166
661,0.7707018311914166
662,0.7707018311914166
663,0.7707018311914166
664,0.7707018311914166
665,0.7707018311914166
666,0.7707018311914166
667,0.7707018311914166
668,0.7707018311914166
669,0.7707018311914166
670,0.7707018311914166
671,0.7707018311914166
672,0.7707018311914166
673,0.7707018311914166
674,0.7707018311914166
675,0.7707018311914166
676,0.7707018311914166
677,0.7707018311914166
678,0.7707018311914166
679,0.7707018311914166
680,0.7707018311914166
681,0.7707018311914166
682,0.7707018311914166
683,0.7707018311914166
684,0.7707018311914166
685,0.7707018311914166
686,0.7707018311914166
687,0.7707018311914166
688,0.7707018311914166
689,0.7707018311914166
690,0.7707018311914166
691,0.7707018311914166
692,0.7707018311914166
693,0.7707018311914166
694,0.7707018311914166
695,0.7707018311914166
696,0.7707018311914166
697,0.7707018311914166
698,0.7707018311914166
699,0.7707018311914166
700,0.7707018311914166
701,0.7707018311914166
702,0.7707018311914166
703,0.7707018311914166
704,0.7707018311914166
705,0.7707018311914166
706,0.7707018311914166
707,0.7707018311914166
708,0.7707018311914166
709,0.7707018311914166
710,0.7707018311914166
711,0.7707018311914166
712,0.7707018311914166
713,0.7707018311914166
714,0.7707018311914166
715,0.7707018311914166
716,0.7707018311914166
717,0.7707018311914166
718,0.7707018311914166
719,0.7707018311914166
720,0.7707018311914166
721,0.7707018311914166
722,0.7707018311914166
723,0.7707018311914166
724,0.7707018311914166
725,0.7707018311914166
726,0.7707018311914166
727,0.7707018311914166
728,0.7707018311914166
729,0.7707018311914166
730,0.7707018311914166
731,0.7707018311914166
732,0.7707018311914166
733,0.7707018311914166
734,0.7707018311914166
735,0.7707018311914166
736,0.7707018311914166
737,0.7707018311914166
738,0.7707018311914166
739,0.7707018311914166
740,0.7707018311914166
741,0.7707018311914166
742,0.7707018311914166
743,0.7707018311914166
744,0.7707018311914166
745,0.7707018311914166
746,0.7707018311914166
747,0.7707018311914166
748,0.7707018311914166
749,0.7707018311914166
750,0.7707018311914166
751,0.7707018311914166
752,0.7707018311914166
753,0.7707018311914166
754,0.7707018311914166
755,0.7707018311914166
756,0.7707018311914166
757,0.7707018311914166
758,0.7707018311914166
759,0.7707018311914166
760,0.7707018311914166
761,0.7707018311914166
762,0.7707018311914166
763,0.7707018311914166
764,0.7707018311914166
765,0.7707018311914166
766,0.7707018311914166
767,0.7707018311914166
768,0.7707018311914166
769,0.7707018311914166
770,0.7707018311914166
771,0.7707018311914166
772,0.7707018311914166
773,0.7707018311914166
774,0.7707018311914166
775,0.7707018311914166
776,0.7707018311914166
777,0.7707018311914166
778,0.7707018311914166
779,0.7707018311914166
780,0.7707018311914166
781,0.7707018311914166
782,0.7707018311914166
783,0.7707018311914166
784,0.7707018311914166
785,0.7707018311914166
786,0.7707018311914166
787,0.7707018311914166
788,0.7707018311914166
789,0.7707018311914166
790,0.7707018311914166
791,0.7707018311914166
792,0.7707018311914166
793,0.7707018311914166
794,0.7707018311914166
795,0.7707018311914166
796,0.7707018311914166
797,0.7707018311914166
798,0.7707018311914166
799,0.7707018311914166
800,0.7707018311914166
801,0.7707018311914166
802,0.7707018311914166
803,0.7707018311914166
804,0.7707018311914166
805,0.7707018311914166
806,0.7707018311914166
807,0.7707018311914166
808,0.7707018311914166
809,0.7707018311914166
810,0.7707018311914166
811,0.7707018311914166
812,0.7707018311914166
813,0.7707018311914166
814,0.7707018311914166
815,0.7707018311914166
816,0.7707018311914166
817,0.7707018311914166
818,0.7707018311914166
819,0.7707018311914166
820,0.7707018311914166
821,0.7707018311914166
822,0.7707018311914166
823,0.7707018311914166
824,0.7707018311914166
825,0.7707018311914166
826,0.7707018311914166
827,0.7707018311914166
828,0.7707018311914166
829,0.7707018311914166
830,0.7705200697516968
831,0.7705200697516968
832,0.7705200697516968
833,0.7705200697516968
834,0.7705200697516968
835,0.7705200697516968
836,0.7705200697516968
837,0.7705200697516968
838,0.7705200697516968
839,0.7705200697516968
840,0.7705200697516968
841,0.7705200697516968
842,0.7705200697516968
843,0.7705200697516968
844,0.7705200697516968
845,0.7705200697516968
846,0.7705200697516968
847,0.7705200697516968
848,0.7705200697516968
849,0.7705200697516968
850,0.7705200697516968
851,0.7705200697516968
852,0.7705200697516968
853,0.7705200697516968
854,0.7705200697516968
855,0.7705200697516968
856,0.7705200697516968
857,0.7705200697516968
858,0.7705200697516968
859,0.7705200697516968
860,0.7705200697516968
861,0.7705200697516968
862,0.7705200697516968
863,0.7705200697516968
864,0.7705200697516968
865,0.7705200697516968
866,0.7705200697516968
867,0.7705200697516968
868,0.7705200697516968
869,0.7705200697516968
870,0.7705200697516968
871,0.7705200697516968
872,0.7705200697516968
873,0.7705200697516968
874,0.7705200697516968
875,0.7705200697516968
876,0.7705200697516968
877,0.7705200697516968
878,0.7705200697516968
879,0.7705200697516968
880,0.7705200697516968
881,0.7705200697516968
882,0.7705200697516968
883,0.7705200697516968
884,0.7705200697516968
885,0.7705200697516968
886,0.7705200697516968
887,0.7705200697516968
888,0.7705200697516968
889,0.7705200697516968
890,0.7705200697516968
891,0.7705200697516968
892,0.7705200697516968
893,0.7705200697516968
894,0.7705200697516968
895,0.7705200697516968
896,0.7705200697516968
897,0.7705200697516968
898,0.7705200697516968
899,0.7705200697516968
900,0.7705200697516968
901,0.7705200697516968
902,0.7705200697516968
903,0.7705200697516968
904,0.7705200697516968
905,0.7705200697516968
906,0.7705200697516968
907,0.7705200697516968
908,0.7705200697516968
909,0.7705200697516968
910,0.7705200697516968
911,0.7705200697516968
912,0.7705200697516968
913,0.7705200697516968
914,0.7705200697516968
915,0.7705200697516968
916,0.7705200697516968
917,0.7705200697516968
918,0.7705200697516968
919,0.7705200697516968
920,0.7705200697516968
921,0.7705200697516968
922,0.7705200697516968
923,0.7705200697516968
924,0.7705200697516968
925,0.7705200697516968
926,0.7705200697516968
927,0.7705200697516968
928,0.7705200697516968
929,0.7705200697516968
930,0.7705200697516968
931,0.7705200697516968
932,0.7705200697516968
933,0.7705200697516968
934,0.7705200697516968
935,0.7705200697516968
936,0.7705200697516968
937,0.7705200697516968
938,0.7705200697516968
939,0.7705200697516968
940,0.7705200697516968
941,0.7705200697516968
942,0.7705200697516968
943,0.7705200697516968
944,0.7705200697516968
945,0.7705200697516968
946,0.7705200697516968
947,0.7705200697516968
948,0.7705200697516968
949,0.7705200697516968
950,0.7705200697516968
951,0.7705200697516968
952,0.7705200697516968
953,0.7705200697516968
954,0.7705200697516968
955,0.7705200697516968
956,0.7705200697516968
957,0.7705200697516968
958,0.7705200697516968
959,0.7705200697516968
960,0.7705200697516968
961,0.7705200697516968
962,0.7705200697516968
963,0.7705200697516968
964,0.7705200697516968
965,0.7705200697516968
966,0.7705200697516968
967,0.7705200697516968
968,0.7705200697516968
969,0.7705200697516968
970,0.7705200697516968
971,0.7705200697516968
972,0.7705200697516968
973,0.7705200697516968
974,0.7705200697516968
975,0.7705200697516968
976,0.7705200697516968
977,0.7705200697516968
978,0.7705200697516968
979,0.7705200697516968
980,0.7705200697516968
981,0.7705200697516968
982,0.7705200697516968
983,0.7705200697516968
984,0.7705200697516968
985,0.7705200697516968
986,0.7705200697516968
987,0.7705200697516968
988,0.7705200697516968
989,0.7705200697516968
990,0.7705200697516968
991,0.7705200697516968
992,0.7705200697516968
993,0.7705200697516968
994,0.7705200697516968
995,0.7705200697516968
996,0.7705200697516968
997,0.7705200697516968
998,0.7705200697516968
999,0.7705200697516968
1000,0.7705200697516968
1001,0.7705200697516968
1002,0.7705200697516968
1003,0.7705200697516968
1004,0.7705200697516968
1005,0.7705200697516968
1006,0.7705200697516968
1007,0.7705200697516968
1008,0.7705200697516968
1009,0.7705200697516968
1010,0.7705200697516968
1011,0.7705200697516968
1012,0.7705200697516968
1013,0.7705200697516968
1014,0.7705200697516968
1015,0.7705200697516968
1016,0.7705200697516968
1017,0.7705200697516968
1018,0.7705200697516968
1019,0.7705200697516968
1020,0.7705200697516968
1021,0.7705200697516968
1022,0.7705200697516968
1023,0.7705200697516968
1024,0.7705200697516968
1025,0.7705200697516968
1026,0.7705200697516968
1027,0.7705200697516968
1028,0.7705200697516968
1029,0.7705200697516968
1030,0.7705200697516968
1031,0.7705200697516968
1032,0.7705200697516968
1033,0.7705200697516968
1034,0.7705200697516968
1035,0.7705200697516968
1036,0.7705200697516968
1037,0.7705200697516968
1038,0.7705200697516968
1039,0.7705200697516968
1040,0.7705200697516968
1041,0.7705200697516968
1042,0.7705200697516968
1043,0.7705200697516968
1044,0.7705200697516968
1045,0.7705200697516968
1046,0.7705200697516968
1047,0.7705200697516968
1048,0.7705200697516968
1049,0.7705200697516968
1050,0.7705200697516968
1051,0.7705200697516968
1052,0.7705200697516968
1053,0.7705200697516968
1054,0.7705200697516968
1055,0.7705200697516968
1056,0.7705200697516968
1057,0.7705200697516968
1058,0.7705200697516968
1059,0.7705200697516968
1060,0.7705200697516968
1061,0.7705200697516968
1062,0.7705200697516968
1063,0.7705200697516968
1064,0.7705200697516968
1065,0.7705200697516968
1066,0.7705200697516968
1067,0.7705200697516968
1068,0.7705200697516968
1069,0.7705200697516968
1070,0.7705200697516968
1071,0.7705200697516968
1072,0.7705200697516968
1073,0.7705200697516968
1074,0.7705200697516968
1075,0.7705200697516968
1076,0.7705200697516968
1077,0.7705200697516968
1078,0.7705200697516968
1079,0.7705200697516968
1080,0.7705200697516968
1081,0.7705200697516968
1082,0.7705200697516968
1083,0.7705200697516968
1084,0.7705200697516968
1085,0.7705200697516968
1086,0.7705200697516968
1087,0.7705200697516968
1088,0.7705200697516968
1089,0.7705200697516968
1090,0.7705200697516968
1091,0.7705200697516968
1092,0.7705200697516968
1093,0.7705200697516968
1094,0.7705200697516968
1095,0.7705200697516968
1096,0.7705200697516968
1097,0.7705200697516968
1098,0.7705200697516968
1099,0.76991716507296
1100,0.76991716507296
1101,0.76991716507296
1102,0.76991716507296
1103,0.76991716507296
1104,0.76991716507296
1105,0.76991716507296
1106,0.76991716507296
1107,0.76991716507296
1108,0.76991716507296
1109,0.76991716507296
1110,0.76991716507296
1111,0.76991716507296
1112,0.76991716507296
1113,0.76991716507296
1114,0.76991716507296
1115,0.76991716507296
1116,0.76991716507296
1117,0.76991716507296
1118,0.76991716507296
1119,0.76991716507296
1120,0.76991716507296
1121,0.76991716507296
1122,0.76991716507296
1123,0.76991716507296
1124,0.76991716507296
1125,0.76991716507296
1126,0.76991716507296
1127,0.76991716507296
1128,0.76991716507296
1129,0.76991716507296
1130,0.76991716507296
1131,0.76991716507296
1132,0.76991716507296
1133,0.76991716507296
1134,0.76991716507296
1135,0.76991716507296
1136,0.76991716507296
1137,0.76991716507296
1138,0.76991716507296
1139,0.76991716507296
1140,0.76991716507296
1141,0.76991716507296
1142,0.76991716507296
1143,0.76991716507296
1144,0.76991716507296
1145,0.76991716507296
1146,0.76991716507296
1147,0.76991716507296
1148,0.76991716507296
1149,0.76991716507296
1150,0.76991716507296
1151,0.76991716507296
1152,0.76991716507296
1153,0.76991716507296
1154,0.76991716507296
1155,0.76991716507296
1156,0.76991716507296
1157,0.76991716507296
1158,0.76991716507296
1159,0.76991716507296
1160,0.76991716507296
1161,0.76991716507296
1162,0.76991716507296
1163,0.76991716507296
1164,0.76991716507296
1165,0.76991716507296
1166,0.76991716507296
1167,0.76991716507296
1168,0.76991716507296
1169,0.76991716507296
1170,0.76991716507296
1171,0.76991716507296
1172,0.76991716507296
1173,0.76991716507296
1174,0.76991716507296
1175,0.76991716507296
1176,0.76991716507296
1177,0.76991716507296
1178,0.76991716507296
1179,0.76991716507296
1180,0.76991716507296
1181,0.76991716507296
1182,0.76991716507296
1183,0.76991716507296
1184,0.76991716507296
1185,0.76991716507296
1186,0.76991716507296
1187,0.76991716507296
1188,0.76991716507296
1189,0.76991716507296
1190,0.76991716507296
1191,0.76991716507296
1192,0.76991716507296
1193,0.76991716507296
1194,0.76991716507296
1195,0.76991716507296
1196,0.76991716507296
1197,0.76991716507296
1198,0.76991716507296
1199,0.76991716507296
1200,0.76991716507296
1201,0.76991716507296
1202,0.76991716507296
1203,0.76991716507296
1204,0.76991716507296
1205,0.76991716507296
1206,0.76991716507296
1207,0.76991716507296
1208,0.76991716507296
1209,0.76991716507296
1210,0.76991716507296
1211,0.76991716507296
1212,0.76991716507296
1213,0.76991716507296
1214,0.76991716507296
1215,0.76991716507296
1216,0.76991716507296
1217,0.76991716507296
1218,0.76991716507296
1219,0.76991716507296
1220,0.76991716507296
1221,0.76991716507296
1222,0.76991716507296
1223,0.76991716507296
1224,0.76991716507296
1225,0.76991716507296
1226,0.76991716507296
1227,0.76991716507296
1228,0.76991716507296
1229,0.76991716507296
1230,0.76991716507296
1231,0.76991716507296
1232,0.7705200697516968
1233,0.7705200697516968
1234,0.7705200697516968
1235,0.7705200697516968
1236,0.7705200697516968
1237,0.7705200697516968
1238,0.7705200697516968
1239,0.7705200697516968
1240,0.7705200697516968
1241,0.7705200697516968
1242,0.7705200697516968
1243,0.7705200697516968
1244,0.7705200697516968
1245,0.7705200697516968
1246,0.7705200697516968
1247,0.7705200697516968
1248,0.7705200697516968
1249,0.7705200697516968
1250,0.7705200697516968
1251,0.7705200697516968
1252,0.7705200697516968
1253,0.7705200697516968
1254,0.7705200697516968
1255,0.7705200697516968
1256,0.7705200697516968
